run,query_name,attribute,swap_type,swap_index,log_prob
1,e1',a0',attribute,1,-17.090993881225586
1,e1',a1',attribute,1,-0.9194607138633728
2,e0,a0,entity,0,-0.30962127447128296
2,e0,a1,entity,0,-4.683793544769287
2,e0,a0',entity,0,-16.30837631225586
2,e0,a1',entity,0,-14.734490394592285
2,e0,a0,entity,1,-0.010610947385430336
2,e0,a1,entity,1,-10.651521682739258
2,e0,a0',entity,1,-19.49715805053711
2,e0,a1',entity,1,-18.17177391052246
2,e0,a0,attribute,0,-6.064302921295166
2,e0,a1,attribute,0,-7.438801288604736
2,e0,a0',attribute,0,-0.09358537942171097
2,e0,a1',attribute,0,-15.223567008972168
2,e0,a0,attribute,1,-0.011566719971597195
2,e0,a1,attribute,1,-14.8568754196167
2,e0,a0',attribute,1,-19.68804931640625
2,e0,a1',attribute,1,-17.60112190246582
2,e1,a0,entity,0,-11.015336990356445
2,e1,a1,entity,0,-0.8622161746025085
2,e1,a0',entity,0,-19.328798294067383
2,e1,a1',entity,0,-17.373374938964844
2,e1,a0,entity,1,-4.856252193450928
2,e1,a1,entity,1,-0.22502005100250244
2,e1,a0',entity,1,-15.469588279724121
2,e1,a1',entity,1,-13.746031761169434
2,e1,a0,attribute,0,-14.181260108947754
2,e1,a1,attribute,0,-1.4009279012680054
2,e1,a0',attribute,0,-11.962048530578613
2,e1,a1',attribute,0,-17.82341766357422
2,e1,a0,attribute,1,-4.980381965637207
2,e1,a1,attribute,1,-3.2411060333251953
2,e1,a0',attribute,1,-13.009403228759766
2,e1,a1',attribute,1,-10.396114349365234
2,e0',a0,entity,0,-0.4507444500923157
2,e0',a1,entity,0,-3.8742644786834717
2,e0',a0',entity,0,-12.823174476623535
2,e0',a1',entity,0,-13.315155029296875
2,e0',a0,entity,1,-0.34852761030197144
2,e0',a1,entity,1,-4.243004322052002
2,e0',a0',entity,1,-11.590055465698242
2,e0',a1',entity,1,-12.284989356994629
2,e0',a0,attribute,0,-5.7610626220703125
2,e0',a1,attribute,0,-2.7464847564697266
2,e0',a0',attribute,0,-1.0015640258789062
2,e0',a1',attribute,0,-11.735917091369629
2,e0',a0,attribute,1,-1.7195720672607422
2,e0',a1,attribute,1,-7.626761436462402
2,e0',a0',attribute,1,-8.197643280029297
2,e0',a1',attribute,1,-9.000991821289062
2,e1',a0,entity,0,-1.1902304887771606
2,e1',a1,entity,0,-1.6016532182693481
2,e1',a0',entity,0,-11.3967924118042
2,e1',a1',entity,0,-10.700783729553223
2,e1',a0,entity,1,-2.6966776847839355
2,e1',a1,entity,1,-1.0735764503479004
2,e1',a0',entity,1,-13.464303970336914
2,e1',a1',entity,1,-13.073209762573242
2,e1',a0,attribute,0,-5.039465427398682
2,e1',a1,attribute,0,-1.3018487691879272
2,e1',a0',attribute,0,-1.3637851476669312
2,e1',a1',attribute,0,-10.634469032287598
2,e1',a0,attribute,1,-1.689371943473816
2,e1',a1,attribute,1,-5.175893783569336
2,e1',a0',attribute,1,-9.595314025878906
2,e1',a1',attribute,1,-8.882060050964355
3,e0,a0,entity,0,-1.0734212398529053
3,e0,a1,entity,0,-6.066163539886475
3,e0,a0',entity,0,-15.665426254272461
3,e0,a1',entity,0,-18.34304428100586
3,e0,a0,entity,1,-1.0057897567749023
3,e0,a1,entity,1,-8.151773452758789
3,e0,a0',entity,1,-16.572294235229492
3,e0,a1',entity,1,-19.016345977783203
3,e0,a0,attribute,0,-5.643554210662842
