run,query_name,attribute,swap_type,swap_index,log_prob
2,e1',a0,entity,0,-4.714655876159668
2,e1',a1,entity,0,-5.353630065917969
2,e1',a0',entity,0,-7.590311050415039
2,e1',a1',entity,0,-6.61139440536499
2,e1',a0,entity,1,-4.953122138977051
2,e1',a1,entity,1,-4.901028633117676
2,e1',a0',entity,1,-5.780947685241699
2,e1',a1',entity,1,-6.285654067993164
2,e1',a0,attribute,0,-7.639270782470703
2,e1',a1,attribute,0,-5.031104564666748
2,e1',a0',attribute,0,-2.8075127601623535
2,e1',a1',attribute,0,-5.634664058685303
2,e1',a0,attribute,1,-3.7391867637634277
2,e1',a1,attribute,1,-5.497602939605713
2,e1',a0',attribute,1,-7.8050360679626465
2,e1',a1',attribute,1,-5.762528896331787
3,e0,a0,entity,0,-3.4549834728240967
3,e0,a1,entity,0,-3.715829610824585
3,e0,a0',entity,0,-7.5916748046875
3,e0,a1',entity,0,-9.257460594177246
3,e0,a0,entity,1,-2.271130084991455
3,e0,a1,entity,1,-4.059101581573486
3,e0,a0',entity,1,-9.043123245239258
3,e0,a1',entity,1,-10.284174919128418
3,e0,a0,attribute,0,-7.587584018707275
3,e0,a1,attribute,0,-4.1576924324035645
3,e0,a0',attribute,0,-2.5842576026916504
3,e0,a1',attribute,0,-9.823101997375488
3,e0,a0,attribute,1,-2.404900550842285
3,e0,a1,attribute,1,-9.032196044921875
3,e0,a0',attribute,1,-8.511205673217773
3,e0,a1',attribute,1,-4.026462554931641
3,e1,a0,entity,0,-5.103830814361572
3,e1,a1,entity,0,-2.2129740715026855
3,e1,a0',entity,0,-8.455263137817383
3,e1,a1',entity,0,-10.312854766845703
3,e1,a0,entity,1,-3.697906255722046
3,e1,a1,entity,1,-3.384424924850464
3,e1,a0',entity,1,-7.478817939758301
3,e1,a1',entity,1,-9.078621864318848
3,e1,a0,attribute,0,-8.551393508911133
3,e1,a1,attribute,0,-3.983166217803955
3,e1,a0',attribute,0,-6.413684368133545
3,e1,a1',attribute,0,-9.836844444274902
3,e1,a0,attribute,1,-3.7748703956604004
3,e1,a1,attribute,1,-8.466346740722656
3,e1,a0',attribute,1,-8.676058769226074
3,e1,a1',attribute,1,-3.130739688873291
3,e0',a0,entity,0,-4.166675567626953
3,e0',a1,entity,0,-6.43535041809082
3,e0',a0',entity,0,-7.98134708404541
3,e0',a1',entity,0,-9.011220932006836
3,e0',a0,entity,1,-5.6343817710876465
3,e0',a1,entity,1,-2.41972017288208
3,e0',a0',entity,1,-8.27275276184082
3,e0',a1',entity,1,-10.259111404418945
3,e0',a0,attribute,0,-7.913707733154297
3,e0',a1,attribute,0,-5.713676929473877
3,e0',a0',attribute,0,-4.643702030181885
3,e0',a1',attribute,0,-9.456437110900879
3,e0',a0,attribute,1,-4.6242475509643555
3,e0',a1,attribute,1,-8.259702682495117
3,e0',a0',attribute,1,-7.7095537185668945
3,e0',a1',attribute,1,-4.1810808181762695
3,e1',a0,entity,0,-4.102605819702148
3,e1',a1,entity,0,-3.926356315612793
3,e1',a0',entity,0,-7.245054244995117
3,e1',a1',entity,0,-9.289590835571289
3,e1',a0,entity,1,-4.118553161621094
3,e1',a1,entity,1,-5.063409805297852
3,e1',a0',entity,1,-5.53188419342041
3,e1',a1',entity,1,-6.154868125915527
