run,query_name,attribute,swap_type,swap_index,log_prob
0,e1',a0,entity,0,-11.904281616210938
0,e1',a1,entity,0,-13.431573867797852
0,e1',a0',entity,0,-15.098243713378906
0,e1',a1',entity,0,-16.355871200561523
0,e1',a0,entity,1,-11.474895477294922
0,e1',a1,entity,1,-12.57887077331543
0,e1',a0',entity,1,-14.09002685546875
0,e1',a1',entity,1,-15.170480728149414
0,e1',a0,attribute,0,-15.668107032775879
0,e1',a1,attribute,0,-13.33525562286377
0,e1',a0',attribute,0,-12.557540893554688
0,e1',a1',attribute,0,-16.963865280151367
0,e1',a0,attribute,1,-12.410295486450195
0,e1',a1,attribute,1,-12.912149429321289
0,e1',a0',attribute,1,-15.702659606933594
0,e1',a1',attribute,1,-15.598122596740723
1,e0,a0,entity,0,-11.811712265014648
1,e0,a1,entity,0,-12.350574493408203
1,e0,a0',entity,0,-13.283754348754883
1,e0,a1',entity,0,-14.292237281799316
1,e0,a0,entity,1,-12.067177772521973
1,e0,a1,entity,1,-13.709218978881836
1,e0,a0',entity,1,-13.260079383850098
1,e0,a1',entity,1,-14.529670715332031
1,e0,a0,attribute,0,-14.024236679077148
1,e0,a1,attribute,0,-14.705737113952637
1,e0,a0',attribute,0,-8.424384117126465
1,e0,a1',attribute,0,-15.021195411682129
1,e0,a0,attribute,1,-12.154770851135254
1,e0,a1,attribute,1,-14.52739143371582
1,e0,a0',attribute,1,-13.752373695373535
1,e0,a1',attribute,1,-14.835628509521484
1,e1,a0,entity,0,-11.481167793273926
1,e1,a1,entity,0,-12.81837272644043
1,e1,a0',entity,0,-13.67057991027832
1,e1,a1',entity,0,-13.822431564331055
1,e1,a0,entity,1,-11.590020179748535
1,e1,a1,entity,1,-12.136375427246094
1,e1,a0',entity,1,-12.86392879486084
1,e1,a1',entity,1,-13.187541961669922
1,e1,a0,attribute,0,-13.229001998901367
1,e1,a1,attribute,0,-13.395983695983887
1,e1,a0',attribute,0,-8.677139282226562
1,e1,a1',attribute,0,-13.859375953674316
1,e1,a0,attribute,1,-12.300512313842773
1,e1,a1,attribute,1,-13.759897232055664
1,e1,a0',attribute,1,-13.351263999938965
1,e1,a1',attribute,1,-14.054827690124512
1,e0',a0,entity,0,-11.4439058303833
1,e0',a1,entity,0,-13.427604675292969
1,e0',a0',entity,0,-13.444018363952637
1,e0',a1',entity,0,-14.879019737243652
1,e0',a0,entity,1,-12.86138916015625
1,e0',a1,entity,1,-13.79714584350586
1,e0',a0',entity,1,-12.993623733520508
1,e0',a1',entity,1,-14.8577241897583
1,e0',a0,attribute,0,-14.126269340515137
1,e0',a1,attribute,0,-14.404603004455566
1,e0',a0',attribute,0,-8.74916934967041
1,e0',a1',attribute,0,-14.879968643188477
1,e0',a0,attribute,1,-12.734610557556152
1,e0',a1,attribute,1,-14.319376945495605
1,e0',a0',attribute,1,-13.225333213806152
1,e0',a1',attribute,1,-14.703282356262207
1,e1',a0,entity,0,-13.163110733032227
1,e1',a1,entity,0,-13.360082626342773
1,e1',a0',entity,0,-13.087581634521484
1,e1',a1',entity,0,-14.945133209228516
1,e1',a0,entity,1,-12.123191833496094
1,e1',a1,entity,1,-12.635948181152344
1,e1',a0',entity,1,-13.087776184082031
